Date,City,PM25
2018-09-21,Sefwi Wiawso,18.6
2018-09-21,Sekondi-Takoradi,19.5
2018-09-21,Somanya,18.5
2018-09-21,Sunyani,17.5
2018-09-21,Tamale,21.5
2018-09-21,Techiman,17.7
2018-09-21,Tema,17.1
2018-09-21,Wa,18.5
2018-09-22,Accra,20.4
2018-09-22,Bolgatanga,20.3
2018-09-22,Cape Coast,24.0
2018-09-22,Dambai,30.7
2018-09-22,Damongo,28.2
2018-09-22,Goaso,25.1
2018-09-22,Ho,21.1
2018-09-22,Kintampo,28.2
2018-09-22,Koforidua,33.0
2018-09-22,Kumasi,22.3
2018-09-22,Nalerigu,21.6
2018-09-22,Navrongo,22.9
2018-09-22,Sefwi Wiawso,22.7
2018-09-22,Sekondi-Takoradi,22.0
2018-09-22,Somanya,24.8
2018-09-22,Sunyani,22.9
2018-09-22,Tamale,23.5
2018-09-22,Techiman,22.6
2018-09-22,Tema,21.3
2018-09-22,Wa,22.7
2018-09-23,Accra,21.4
2018-09-23,Bolgatanga,23.4
2018-09-23,Cape Coast,22.1
2018-09-23,Dambai,25.9
2018-09-23,Damongo,25.9
2018-09-23,Goaso,23.0
2018-09-23,Ho,29.4
2018-09-23,Kintampo,26.6
2018-09-23,Koforidua,24.0
2018-09-23,Kumasi,18.0
2018-09-23,Nalerigu,22.0
2018-09-23,Navrongo,30.0
2018-09-23,Sefwi Wiawso,23.8
2018-09-23,Sekondi-Takoradi,20.4
2018-09-23,Somanya,23.3
2018-09-23,Sunyani,19.0
2018-09-23,Tamale,24.7
2018-09-23,Techiman,22.1
2018-09-23,Tema,20.6
2018-09-23,Wa,25.5
2018-09-24,Accra,19.8
2018-09-24,Bolgatanga,23.1
2018-09-24,Cape Coast,18.5
2018-09-24,Dambai,30.0
2018-09-24,Damongo,25.4
2018-09-24,Goaso,19.6
2018-09-24,Ho,22.3
2018-09-24,Kintampo,28.1
2018-09-24,Koforidua,26.0
2018-09-24,Kumasi,21.7
2018-09-24,Nalerigu,23.9
2018-09-24,Navrongo,22.4
2018-09-24,Sefwi Wiawso,21.9
2018-09-24,Sekondi-Takoradi,19.7
2018-09-24,Somanya,25.8
2018-09-24,Sunyani,22.3
2018-09-24,Tamale,27.4
2018-09-24,Techiman,24.8
2018-09-24,Tema,17.9
2018-09-24,Wa,19.9
2018-09-25,Accra,19.8
2018-09-25,Bolgatanga,25.4
2018-09-25,Cape Coast,18.9
2018-09-25,Dambai,28.7
2018-09-25,Damongo,33.3
2018-09-25,Goaso,24.4
2018-09-25,Ho,28.6
2018-09-25,Kintampo,26.5
2018-09-25,Koforidua,27.9
2018-09-25,Kumasi,24.2
2018-09-25,Nalerigu,27.6
2018-09-25,Navrongo,28.9
2018-09-25,Sefwi Wiawso,24.5
2018-09-25,Sekondi-Takoradi,19.5
2018-09-25,Somanya,24.0
2018-09-25,Sunyani,24.2
2018-09-25,Tamale,34.0
2018-09-25,Techiman,28.4
2018-09-25,Tema,19.0
2018-09-25,Wa,30.9
2018-09-26,Accra,20.6
2018-09-26,Bolgatanga,19.3
2018-09-26,Cape Coast,21.3
2018-09-26,Dambai,14.0
2018-09-26,Damongo,38.2
2018-09-26,Goaso,18.8
2018-09-26,Ho,39.9
2018-09-26,Kintampo,18.4
2018-09-26,Koforidua,21.5
2018-09-26,Kumasi,17.9
2018-09-26,Nalerigu,19.3
2018-09-26,Navrongo,17.9
2018-09-26,Sefwi Wiawso,26.9
2018-09-26,Sekondi-Takoradi,19.4
2018-09-26,Somanya,20.0
2018-09-26,Sunyani,15.2
2018-09-26,Tamale,21.9
2018-09-26,Techiman,22.0
2018-09-26,Tema,19.2
2018-09-26,Wa,15.5
2018-09-27,Accra,20.4
2018-09-27,Bolgatanga,19.9
2018-09-27,Cape Coast,20.7
2018-09-27,Dambai,24.7
2018-09-27,Damongo,25.9
2018-09-27,Goaso,17.2
2018-09-27,Ho,26.9
2018-09-27,Kintampo,21.4
2018-09-27,Koforidua,22.8
2018-09-27,Kumasi,19.7
2018-09-27,Nalerigu,19.6
2018-09-27,Navrongo,19.9
2018-09-27,Sefwi Wiawso,20.7
2018-09-27,Sekondi-Takoradi,20.7
2018-09-27,Somanya,21.9
2018-09-27,Sunyani,19.5
2018-09-27,Tamale,21.0
2018-09-27,Techiman,19.3
2018-09-27,Tema,19.9
2018-09-27,Wa,21.4
2018-09-28,Accra,20.2
2018-09-28,Bolgatanga,20.6
2018-09-28,Cape Coast,20.0
2018-09-28,Dambai,27.9
2018-09-28,Damongo,23.6
2018-09-28,Goaso,20.9
2018-09-28,Ho,23.7
2018-09-28,Kintampo,22.2
2018-09-28,Koforidua,25.6
2018-09-28,Kumasi,17.2
2018-09-28,Nalerigu,20.8
2018-09-28,Navrongo,19.9
2018-09-28,Sefwi Wiawso,17.7
2018-09-28,Sekondi-Takoradi,20.3
2018-09-28,Somanya,21.6
2018-09-28,Sunyani,23.0
2018-09-28,Tamale,21.4
2018-09-28,Techiman,19.0
2018-09-28,Tema,19.1
2018-09-28,Wa,20.0
2018-09-29,Accra,19.8
2018-09-29,Bolgatanga,31.6
2018-09-29,Cape Coast,20.1
2018-09-29,Dambai,33.3
2018-09-29,Damongo,27.6
2018-09-29,Goaso,25.8
2018-09-29,Ho,32.9
2018-09-29,Kintampo,27.3
2018-09-29,Koforidua,26.7
2018-09-29,Kumasi,24.9
2018-09-29,Nalerigu,30.9
2018-09-29,Navrongo,24.2
2018-09-29,Sefwi Wiawso,25.5
2018-09-29,Sekondi-Takoradi,20.3
2018-09-29,Somanya,28.0
2018-09-29,Sunyani,21.8
2018-09-29,Tamale,20.7
2018-09-29,Techiman,22.8
2018-09-29,Tema,19.2
2018-09-29,Wa,25.9
2018-09-30,Accra,19.6
2018-09-30,Bolgatanga,19.6
2018-09-30,Cape Coast,20.0
2018-09-30,Dambai,34.9
2018-09-30,Damongo,29.6
2018-09-30,Goaso,31.1
2018-09-30,Ho,23.6
2018-09-30,Kintampo,24.9
2018-09-30,Koforidua,23.3
2018-09-30,Kumasi,24.1
2018-09-30,Nalerigu,20.5
2018-09-30,Navrongo,20.9
2018-09-30,Sefwi Wiawso,22.8
2018-09-30,Sekondi-Takoradi,20.3
2018-09-30,Somanya,22.0
2018-09-30,Sunyani,28.1
2018-09-30,Tamale,22.6
2018-09-30,Techiman,20.5
2018-09-30,Tema,18.9
2018-09-30,Wa,22.8
2018-10-01,Accra,20.7
2018-10-01,Bolgatanga,23.2
2018-10-01,Cape Coast,23.3
2018-10-01,Dambai,44.3
2018-10-01,Damongo,29.9
2018-10-01,Goaso,25.4
2018-10-01,Ho,34.1
2018-10-01,Kintampo,32.5
2018-10-01,Koforidua,34.7
2018-10-01,Kumasi,27.8
2018-10-01,Nalerigu,23.8
2018-10-01,Navrongo,26.4
2018-10-01,Sefwi Wiawso,24.9
2018-10-01,Sekondi-Takoradi,22.6
2018-10-01,Somanya,29.2
2018-10-01,Sunyani,31.2
2018-10-01,Tamale,28.6
2018-10-01,Techiman,26.1
2018-10-01,Tema,19.8
2018-10-01,Wa,25.7
2018-10-02,Accra,19.8
2018-10-02,Bolgatanga,21.9
2018-10-02,Cape Coast,25.1
2018-10-02,Dambai,24.2
2018-10-02,Damongo,33.3
2018-10-02,Goaso,20.1
2018-10-02,Ho,28.3
2018-10-02,Kintampo,25.7
2018-10-02,Koforidua,26.2
2018-10-02,Kumasi,18.9
2018-10-02,Nalerigu,21.3
2018-10-02,Navrongo,21.8
2018-10-02,Sefwi Wiawso,27.9
2018-10-02,Sekondi-Takoradi,21.7
2018-10-02,Somanya,25.4
2018-10-02,Sunyani,21.9
2018-10-02,Tamale,21.7
2018-10-02,Techiman,27.2
2018-10-02,Tema,19.9
2018-10-02,Wa,20.8
2018-10-03,Accra,20.2
2018-10-03,Bolgatanga,20.4
2018-10-03,Cape Coast,25.0
2018-10-03,Dambai,38.6
2018-10-03,Damongo,25.8
2018-10-03,Goaso,23.1
2018-10-03,Ho,28.5
2018-10-03,Kintampo,25.5
2018-10-03,Koforidua,28.4
2018-10-03,Kumasi,24.4
2018-10-03,Nalerigu,42.9
2018-10-03,Navrongo,22.0
2018-10-03,Sefwi Wiawso,23.5
2018-10-03,Sekondi-Takoradi,25.2
2018-10-03,Somanya,28.2
2018-10-03,Sunyani,23.0
2018-10-03,Tamale,20.0
2018-10-03,Techiman,23.2
2018-10-03,Tema,19.9
2018-10-03,Wa,24.2
2018-10-04,Accra,19.6
2018-10-04,Bolgatanga,25.0
2018-10-04,Cape Coast,22.5
2018-10-04,Dambai,26.5
2018-10-04,Damongo,31.7
2018-10-04,Goaso,36.8
2018-10-04,Ho,29.9
2018-10-04,Kintampo,27.7
2018-10-04,Koforidua,25.5
2018-10-04,Kumasi,24.7
2018-10-04,Nalerigu,23.4
2018-10-04,Navrongo,25.2
2018-10-04,Sefwi Wiawso,29.7
2018-10-04,Sekondi-Takoradi,20.6
2018-10-04,Somanya,26.3
2018-10-04,Sunyani,27.2
2018-10-04,Tamale,22.1
2018-10-04,Techiman,28.4
2018-10-04,Tema,19.8
2018-10-04,Wa,20.1
2018-10-05,Accra,20.6
2018-10-05,Bolgatanga,22.1
2018-10-05,Cape Coast,19.9
2018-10-05,Dambai,24.1
2018-10-05,Damongo,22.0
2018-10-05,Goaso,21.3
2018-10-05,Ho,22.9
2018-10-05,Kintampo,25.5
2018-10-05,Koforidua,22.5
2018-10-05,Kumasi,21.2
2018-10-05,Nalerigu,21.8
2018-10-05,Navrongo,24.8
2018-10-05,Sefwi Wiawso,19.0
2018-10-05,Sekondi-Takoradi,19.7
2018-10-05,Somanya,21.3
2018-10-05,Sunyani,22.0
2018-10-05,Tamale,19.5
2018-10-05,Techiman,23.7
2018-10-05,Tema,18.9
2018-10-05,Wa,21.2
2018-10-06,Accra,20.2
2018-10-06,Bolgatanga,16.4
2018-10-06,Cape Coast,21.5
2018-10-06,Dambai,21.2
2018-10-06,Damongo,20.9
2018-10-06,Goaso,23.4
2018-10-06,Ho,30.0
2018-10-06,Kintampo,23.8
2018-10-06,Koforidua,28.4
2018-10-06,Kumasi,22.7
2018-10-06,Nalerigu,15.1
2018-10-06,Navrongo,20.9
2018-10-06,Sefwi Wiawso,21.0
2018-10-06,Sekondi-Takoradi,22.5
2018-10-06,Somanya,21.5
2018-10-06,Sunyani,25.4
2018-10-06,Tamale,20.0
2018-10-06,Techiman,40.8
2018-10-06,Tema,19.2
2018-10-06,Wa,14.3
2018-10-07,Accra,20.9
2018-10-07,Bolgatanga,34.2
2018-10-07,Cape Coast,23.2
2018-10-07,Dambai,62.0
2018-10-07,Damongo,56.5
2018-10-07,Goaso,28.9
2018-10-07,Ho,33.7
2018-10-07,Kintampo,30.4
2018-10-07,Koforidua,28.6
2018-10-07,Kumasi,30.4
2018-10-07,Nalerigu,32.9
2018-10-07,Navrongo,27.7
2018-10-07,Sefwi Wiawso,29.6
2018-10-07,Sekondi-Takoradi,22.2
2018-10-07,Somanya,40.3
2018-10-07,Sunyani,31.4
2018-10-07,Tamale,36.7
2018-10-07,Techiman,25.1
2018-10-07,Tema,21.1
2018-10-07,Wa,41.5
2018-10-08,Accra,20.7
2018-10-08,Bolgatanga,23.7
2018-10-08,Cape Coast,24.2
2018-10-08,Dambai,19.8
2018-10-08,Damongo,31.2
2018-10-08,Goaso,25.1
2018-10-08,Ho,25.0
2018-10-08,Kintampo,23.7
2018-10-08,Koforidua,33.0
2018-10-08,Kumasi,27.5
2018-10-08,Nalerigu,24.3
2018-10-08,Navrongo,25.0
2018-10-08,Sefwi Wiawso,24.3
2018-10-08,Sekondi-Takoradi,24.9
2018-10-08,Somanya,21.1
2018-10-08,Sunyani,23.2
2018-10-08,Tamale,24.8
2018-10-08,Techiman,19.8
2018-10-08,Tema,21.9
2018-10-08,Wa,28.8
2018-10-09,Accra,19.2
2018-10-09,Bolgatanga,19.3
2018-10-09,Cape Coast,20.1
2018-10-09,Dambai,23.6
2018-10-09,Damongo,24.3
2018-10-09,Goaso,18.8
2018-10-09,Ho,16.2
2018-10-09,Kintampo,20.0
2018-10-09,Koforidua,21.4
2018-10-09,Kumasi,19.7
2018-10-09,Nalerigu,21.6
2018-10-09,Navrongo,19.0
2018-10-09,Sefwi Wiawso,22.3
2018-10-09,Sekondi-Takoradi,21.4
2018-10-09,Somanya,19.7
2018-10-09,Sunyani,18.9
2018-10-09,Tamale,21.0
2018-10-09,Techiman,22.0
2018-10-09,Tema,19.8
2018-10-09,Wa,19.9
2018-10-10,Accra,20.6
2018-10-10,Bolgatanga,20.6
2018-10-10,Cape Coast,22.9
2018-10-10,Dambai,24.3
2018-10-10,Damongo,24.8
2018-10-10,Goaso,23.6
2018-10-10,Ho,30.0
2018-10-10,Kintampo,26.2
2018-10-10,Koforidua,25.1
2018-10-10,Kumasi,22.1
2018-10-10,Nalerigu,20.8
2018-10-10,Navrongo,23.6
2018-10-10,Sefwi Wiawso,22.8
2018-10-10,Sekondi-Takoradi,20.6
2018-10-10,Somanya,28.7
2018-10-10,Sunyani,20.6
2018-10-10,Tamale,21.5
2018-10-10,Techiman,20.9
2018-10-10,Tema,19.4
2018-10-10,Wa,21.2
2018-10-11,Accra,18.1
2018-10-11,Bolgatanga,20.2
2018-10-11,Cape Coast,21.1
2018-10-11,Dambai,34.0
2018-10-11,Damongo,19.5
2018-10-11,Goaso,24.7
2018-10-11,Ho,27.5
2018-10-11,Kintampo,27.9
2018-10-11,Koforidua,27.6
2018-10-11,Kumasi,24.5
2018-10-11,Nalerigu,23.4
2018-10-11,Navrongo,20.0
2018-10-11,Sefwi Wiawso,24.8
2018-10-11,Sekondi-Takoradi,18.8
2018-10-11,Somanya,28.2
2018-10-11,Sunyani,17.1
2018-10-11,Tamale,21.0
2018-10-11,Techiman,17.3
2018-10-11,Tema,18.7
2018-10-11,Wa,24.7
2018-10-12,Accra,19.9
2018-10-12,Bolgatanga,20.1
2018-10-12,Cape Coast,22.1
2018-10-12,Dambai,26.3
2018-10-12,Damongo,26.1
2018-10-12,Goaso,21.3
2018-10-12,Ho,20.6
2018-10-12,Kintampo,24.1
2018-10-12,Koforidua,24.2
2018-10-12,Kumasi,21.6
2018-10-12,Nalerigu,21.7
2018-10-12,Navrongo,21.2
2018-10-12,Sefwi Wiawso,21.3
2018-10-12,Sekondi-Takoradi,22.0
2018-10-12,Somanya,25.9
2018-10-12,Sunyani,19.3
2018-10-12,Tamale,21.8
2018-10-12,Techiman,20.1
2018-10-12,Tema,20.5
2018-10-12,Wa,22.3
2018-10-13,Accra,20.0
2018-10-13,Bolgatanga,22.0
2018-10-13,Cape Coast,22.0
2018-10-13,Dambai,22.9
2018-10-13,Damongo,26.4
2018-10-13,Goaso,17.4
2018-10-13,Ho,16.6
2018-10-13,Kintampo,21.1
2018-10-13,Koforidua,23.3
2018-10-13,Kumasi,20.3
2018-10-13,Nalerigu,22.1
2018-10-13,Navrongo,22.9
2018-10-13,Sefwi Wiawso,17.9
2018-10-13,Sekondi-Takoradi,19.8
2018-10-13,Somanya,21.4
2018-10-13,Sunyani,19.8
2018-10-13,Tamale,21.5
2018-10-13,Techiman,19.0
2018-10-13,Tema,19.7
2018-10-13,Wa,20.4
2018-10-14,Accra,19.4
2018-10-14,Bolgatanga,19.7
2018-10-14,Cape Coast,20.1
2018-10-14,Dambai,24.9
2018-10-14,Damongo,25.2
2018-10-14,Goaso,21.4
2018-10-14,Ho,22.9
2018-10-14,Kintampo,23.9
2018-10-14,Koforidua,21.9
2018-10-14,Kumasi,19.8
2018-10-14,Nalerigu,20.3
2018-10-14,Navrongo,19.7
2018-10-14,Sefwi Wiawso,19.6
2018-10-14,Sekondi-Takoradi,19.7
2018-10-14,Somanya,22.4
2018-10-14,Sunyani,19.9
2018-10-14,Tamale,21.4
2018-10-14,Techiman,21.5
2018-10-14,Tema,19.1
2018-10-14,Wa,18.4
2018-10-15,Accra,20.6
2018-10-15,Bolgatanga,26.4
2018-10-15,Cape Coast,24.2
2018-10-15,Dambai,24.8
2018-10-15,Damongo,24.9
2018-10-15,Goaso,25.9
2018-10-15,Ho,18.2
2018-10-15,Kintampo,22.9
2018-10-15,Koforidua,24.7
2018-10-15,Kumasi,24.8
2018-10-15,Nalerigu,24.3
2018-10-15,Navrongo,25.8
2018-10-15,Sefwi Wiawso,28.7
2018-10-15,Sekondi-Takoradi,21.3
2018-10-15,Somanya,25.8
2018-10-15,Sunyani,27.9
2018-10-15,Tamale,23.2
2018-10-15,Techiman,25.1
2018-10-15,Tema,20.1
2018-10-15,Wa,27.9
2018-10-16,Accra,20.6
2018-10-16,Bolgatanga,24.2
2018-10-16,Cape Coast,23.9
2018-10-16,Dambai,20.8
2018-10-16,Damongo,23.0
2018-10-16,Goaso,18.1
2018-10-16,Ho,18.8
2018-10-16,Kintampo,25.7
2018-10-16,Koforidua,21.4
2018-10-16,Kumasi,18.5
2018-10-16,Nalerigu,20.2
2018-10-16,Navrongo,23.0
2018-10-16,Sefwi Wiawso,18.8
2018-10-16,Sekondi-Takoradi,23.2
2018-10-16,Somanya,18.2
2018-10-16,Sunyani,15.0
2018-10-16,Tamale,21.0
2018-10-16,Techiman,16.2
2018-10-16,Tema,20.7
2018-10-16,Wa,24.5
2018-10-17,Accra,19.3
2018-10-17,Bolgatanga,19.8
2018-10-17,Cape Coast,21.5
2018-10-17,Dambai,24.6
2018-10-17,Damongo,25.9
2018-10-17,Goaso,18.5
2018-10-17,Ho,23.4
2018-10-17,Kintampo,25.5
2018-10-17,Koforidua,24.7
2018-10-17,Kumasi,20.6
2018-10-17,Nalerigu,20.2
2018-10-17,Navrongo,20.8
2018-10-17,Sefwi Wiawso,23.4
2018-10-17,Sekondi-Takoradi,19.5
2018-10-17,Somanya,24.2
2018-10-17,Sunyani,19.4
2018-10-17,Tamale,21.6
2018-10-17,Techiman,19.9
2018-10-17,Tema,19.8
2018-10-17,Wa,19.2
2018-10-18,Accra,19.9
2018-10-18,Bolgatanga,20.0
2018-10-18,Cape Coast,21.1
2018-10-18,Dambai,21.4
2018-10-18,Damongo,20.5
2018-10-18,Goaso,19.4
2018-10-18,Ho,20.0
2018-10-18,Kintampo,20.6
2018-10-18,Koforidua,21.2
2018-10-18,Kumasi,19.4
2018-10-18,Nalerigu,20.9
2018-10-18,Navrongo,21.5
2018-10-18,Sefwi Wiawso,20.8
2018-10-18,Sekondi-Takoradi,20.6
2018-10-18,Somanya,20.1
2018-10-18,Sunyani,19.4
2018-10-18,Tamale,18.6
2018-10-18,Techiman,19.9
2018-10-18,Tema,18.8
2018-10-18,Wa,21.2
2018-10-19,Accra,21.1
2018-10-19,Bolgatanga,20.6
2018-10-19,Cape Coast,23.0
2018-10-19,Dambai,24.5
2018-10-19,Damongo,23.6
2018-10-19,Goaso,24.7
2018-10-19,Ho,24.4
2018-10-19,Kintampo,24.9
2018-10-19,Koforidua,24.1
2018-10-19,Kumasi,23.8
2018-10-19,Nalerigu,23.1
2018-10-19,Navrongo,20.5
2018-10-19,Sefwi Wiawso,25.0
2018-10-19,Sekondi-Takoradi,20.9
2018-10-19,Somanya,25.5
2018-10-19,Sunyani,23.2
2018-10-19,Tamale,20.0
2018-10-19,Techiman,23.2
2018-10-19,Tema,20.7
2018-10-19,Wa,23.0
2018-10-20,Accra,20.0
2018-10-20,Bolgatanga,29.4
2018-10-20,Cape Coast,21.0
2018-10-20,Dambai,25.0
2018-10-20,Damongo,24.0
2018-10-20,Goaso,22.5
2018-10-20,Ho,24.4
2018-10-20,Kintampo,23.6
2018-10-20,Koforidua,25.1
2018-10-20,Kumasi,22.6
2018-10-20,Nalerigu,24.5
2018-10-20,Navrongo,25.5
2018-10-20,Sefwi Wiawso,22.1
2018-10-20,Sekondi-Takoradi,20.2
2018-10-20,Somanya,23.9
2018-10-20,Sunyani,22.3
2018-10-20,Tamale,20.3
2018-10-20,Techiman,22.8
2018-10-20,Tema,20.4
2018-10-20,Wa,23.0
2018-10-21,Accra,18.8
2018-10-21,Bolgatanga,20.7
2018-10-21,Cape Coast,19.3
2018-10-21,Dambai,19.1
2018-10-21,Damongo,23.6
2018-10-21,Goaso,19.0
2018-10-21,Ho,18.1
2018-10-21,Kintampo,21.6
2018-10-21,Koforidua,21.5
2018-10-21,Kumasi,19.2
2018-10-21,Nalerigu,22.0
2018-10-21,Navrongo,23.4
2018-10-21,Sefwi Wiawso,20.2
2018-10-21,Sekondi-Takoradi,19.3
2018-10-21,Somanya,20.5
2018-10-21,Sunyani,19.6
2018-10-21,Tamale,22.1
2018-10-21,Techiman,19.7
2018-10-21,Tema,19.3
2018-10-21,Wa,19.9
2018-10-22,Accra,19.7
2018-10-22,Bolgatanga,25.9
2018-10-22,Cape Coast,20.6
2018-10-22,Dambai,17.9
2018-10-22,Damongo,23.8
2018-10-22,Goaso,22.7
2018-10-22,Ho,22.6
2018-10-22,Kintampo,24.2
2018-10-22,Koforidua,24.8
2018-10-22,Kumasi,22.8
2018-10-22,Nalerigu,27.8
2018-10-22,Navrongo,30.6
2018-10-22,Sefwi Wiawso,20.4
2018-10-22,Sekondi-Takoradi,19.9
2018-10-22,Somanya,24.2
2018-10-22,Sunyani,21.0
2018-10-22,Tamale,19.9
2018-10-22,Techiman,22.1
2018-10-22,Tema,18.4
2018-10-22,Wa,26.0
2018-10-23,Accra,21.5
2018-10-23,Bolgatanga,31.3
2018-10-23,Cape Coast,22.6
2018-10-23,Dambai,21.8
2018-10-23,Damongo,26.8
2018-10-23,Goaso,20.1
2018-10-23,Ho,16.6
2018-10-23,Kintampo,21.4
2018-10-23,Koforidua,23.8
2018-10-23,Kumasi,22.1
2018-10-23,Nalerigu,22.9
2018-10-23,Navrongo,25.8
2018-10-23,Sefwi Wiawso,22.2
2018-10-23,Sekondi-Takoradi,21.7
2018-10-23,Somanya,24.3
2018-10-23,Sunyani,20.9
2018-10-23,Tamale,20.4
2018-10-23,Techiman,20.6
2018-10-23,Tema,21.0
2018-10-23,Wa,22.6
2018-10-24,Accra,20.3
2018-10-24,Bolgatanga,29.7
2018-10-24,Cape Coast,22.4
2018-10-24,Dambai,22.4
2018-10-24,Damongo,29.0
2018-10-24,Goaso,21.6
2018-10-24,Ho,16.8
2018-10-24,Kintampo,22.2
2018-10-24,Koforidua,20.8
2018-10-24,Kumasi,21.2
2018-10-24,Nalerigu,29.4
2018-10-24,Navrongo,30.3
2018-10-24,Sefwi Wiawso,22.1
2018-10-24,Sekondi-Takoradi,20.4
2018-10-24,Somanya,21.0
2018-10-24,Sunyani,21.3
2018-10-24,Tamale,25.8
2018-10-24,Techiman,21.3
2018-10-24,Tema,20.1
2018-10-24,Wa,27.7
2018-10-25,Accra,21.3
2018-10-25,Bolgatanga,30.7
2018-10-25,Cape Coast,25.0
2018-10-25,Dambai,20.9
2018-10-25,Damongo,27.1
2018-10-25,Goaso,19.8
2018-10-25,Ho,22.4
2018-10-25,Kintampo,21.5
2018-10-25,Koforidua,22.1
2018-10-25,Kumasi,20.2
2018-10-25,Nalerigu,27.8
2018-10-25,Navrongo,25.6
2018-10-25,Sefwi Wiawso,22.1
2018-10-25,Sekondi-Takoradi,24.6
2018-10-25,Somanya,22.4
2018-10-25,Sunyani,20.5
2018-10-25,Tamale,22.8
2018-10-25,Techiman,20.0
2018-10-25,Tema,21.0
2018-10-25,Wa,26.3
2018-10-26,Accra,21.5
2018-10-26,Bolgatanga,29.8
2018-10-26,Cape Coast,22.8
2018-10-26,Dambai,21.4
2018-10-26,Damongo,23.2
2018-10-26,Goaso,19.2
2018-10-26,Ho,18.6
2018-10-26,Kintampo,21.6
2018-10-26,Koforidua,27.2
2018-10-26,Kumasi,19.7
2018-10-26,Nalerigu,23.1
2018-10-26,Navrongo,31.2
2018-10-26,Sefwi Wiawso,20.2
2018-10-26,Sekondi-Takoradi,20.4
2018-10-26,Somanya,22.6
2018-10-26,Sunyani,19.7
2018-10-26,Tamale,20.6
2018-10-26,Techiman,20.3
2018-10-26,Tema,19.7
2018-10-26,Wa,31.9
2018-10-27,Accra,21.4
2018-10-27,Bolgatanga,28.4
2018-10-27,Cape Coast,21.7
2018-10-27,Dambai,21.6
2018-10-27,Damongo,23.8
2018-10-27,Goaso,20.7
2018-10-27,Ho,21.9
2018-10-27,Kintampo,23.6
2018-10-27,Koforidua,30.5
2018-10-27,Kumasi,21.2
2018-10-27,Nalerigu,26.9
2018-10-27,Navrongo,29.5
2018-10-27,Sefwi Wiawso,21.6
2018-10-27,Sekondi-Takoradi,21.3
2018-10-27,Somanya,25.0
2018-10-27,Sunyani,23.1
2018-10-27,Tamale,23.2
2018-10-27,Techiman,21.0
2018-10-27,Tema,21.1
2018-10-27,Wa,22.8
2018-10-28,Accra,20.0
2018-10-28,Bolgatanga,30.5
2018-10-28,Cape Coast,22.5
2018-10-28,Dambai,22.5
2018-10-28,Damongo,36.9
2018-10-28,Goaso,34.1
2018-10-28,Ho,21.1
2018-10-28,Kintampo,17.9
2018-10-28,Koforidua,27.9
2018-10-28,Kumasi,26.3
2018-10-28,Nalerigu,23.2
2018-10-28,Navrongo,31.0
2018-10-28,Sefwi Wiawso,23.2
2018-10-28,Sekondi-Takoradi,22.0
2018-10-28,Somanya,24.8
2018-10-28,Sunyani,26.6
2018-10-28,Tamale,24.7
2018-10-28,Techiman,25.3
2018-10-28,Tema,19.7
2018-10-28,Wa,20.9
2018-10-29,Accra,20.3
2018-10-29,Bolgatanga,21.0
2018-10-29,Cape Coast,18.1
2018-10-29,Dambai,27.5
2018-10-29,Damongo,27.7
2018-10-29,Goaso,18.0
2018-10-29,Ho,21.3
2018-10-29,Kintampo,24.6
2018-10-29,Koforidua,26.8
2018-10-29,Kumasi,22.7
2018-10-29,Nalerigu,24.3
2018-10-29,Navrongo,20.1
2018-10-29,Sefwi Wiawso,21.4
2018-10-29,Sekondi-Takoradi,19.9
2018-10-29,Somanya,23.5
2018-10-29,Sunyani,22.5
2018-10-29,Tamale,28.0
2018-10-29,Techiman,23.1
2018-10-29,Tema,22.4
2018-10-29,Wa,22.9
2018-10-30,Accra,23.7
2018-10-30,Bolgatanga,24.5
2018-10-30,Cape Coast,28.9
2018-10-30,Dambai,22.8
2018-10-30,Damongo,29.1
2018-10-30,Goaso,26.6
2018-10-30,Ho,29.9
2018-10-30,Kintampo,27.3
2018-10-30,Koforidua,28.1
2018-10-30,Kumasi,27.0
2018-10-30,Nalerigu,25.2
2018-10-30,Navrongo,26.1
2018-10-30,Sefwi Wiawso,29.3
2018-10-30,Sekondi-Takoradi,25.4
2018-10-30,Somanya,28.1
2018-10-30,Sunyani,26.9
2018-10-30,Tamale,26.0
2018-10-30,Techiman,27.2
2018-10-30,Tema,22.8
2018-10-30,Wa,25.4
2018-10-31,Accra,22.5
2018-10-31,Bolgatanga,29.1
2018-10-31,Cape Coast,29.3
2018-10-31,Dambai,28.0
2018-10-31,Damongo,28.3
2018-10-31,Goaso,26.3
2018-10-31,Ho,28.0
2018-10-31,Kintampo,28.4
2018-10-31,Koforidua,27.0
2018-10-31,Kumasi,25.2
2018-10-31,Nalerigu,29.4
2018-10-31,Navrongo,28.5
2018-10-31,Sefwi Wiawso,28.4
2018-10-31,Sekondi-Takoradi,28.1
2018-10-31,Somanya,27.7
2018-10-31,Sunyani,25.1
2018-10-31,Tamale,26.4
2018-10-31,Techiman,25.8
2018-10-31,Tema,21.6
2018-10-31,Wa,28.6
2018-11-01,Accra,23.1
2018-11-01,Bolgatanga,40.2
2018-11-01,Cape Coast,25.1
2018-11-01,Dambai,26.8
2018-11-01,Damongo,33.2
2018-11-01,Goaso,26.0
2018-11-01,Ho,31.7
2018-11-01,Kintampo,28.9
2018-11-01,Koforidua,27.1
2018-11-01,Kumasi,24.5
2018-11-01,Nalerigu,28.1
2018-11-01,Navrongo,35.1
